exname,logo,name,placefrom,placeto,time 
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,1.9
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,1
suer,http://www.kuaidi.com/data/upload/201407/sewl_logo.gif,速尔快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,2.5
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,1.9
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,3.5
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,1.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,2.1
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,2.8
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,2.5
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-福州市-福清市,2.5
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-福州市-福清市,3.7
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-福州市-福清市,2.3
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-福州市-福清市,1.9
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-福州市-福清市,2
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,福建省-福州市-福清市,2
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,福建省-福州市-福清市,2.9
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-福州市-福清市,2.3
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-福州市-福清市,1.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-福州市-福清市,2.5
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-福州市-福清市,2.3
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-福州市-福清市,1.7
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-厦门市-翔安区,1.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-厦门市-翔安区,2.3
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-厦门市-翔安区,2.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-厦门市-翔安区,4
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-厦门市-翔安区,1.9
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-厦门市-翔安区,1
suer,http://www.kuaidi.com/data/upload/201407/sewl_logo.gif,速尔快递,安徽省-合肥市-瑶海区,福建省-厦门市-翔安区,2.5
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,福建省-厦门市-翔安区,1.9
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-厦门市-翔安区,3.5
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-厦门市-翔安区,1.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-厦门市-翔安区,2.1
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-厦门市-翔安区,2.8
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-厦门市-翔安区,2.5
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-福州市-市辖区,2.5
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-福州市-市辖区,3.7
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-福州市-市辖区,2.3
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-福州市-市辖区,1.9
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-福州市-市辖区,2
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,福建省-福州市-市辖区,2
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,福建省-福州市-市辖区,2.9
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-福州市-市辖区,2.3
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-福州市-市辖区,1.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-福州市-市辖区,2.5
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-福州市-市辖区,2.3
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-福州市-市辖区,1.7
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-福州市-长乐市,2.5
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-福州市-长乐市,3.7
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-福州市-长乐市,2.3
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-福州市-长乐市,1.9
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-福州市-长乐市,2
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,福建省-福州市-长乐市,2
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,福建省-福州市-长乐市,2.9
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-福州市-长乐市,2.3
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-福州市-长乐市,1.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-福州市-长乐市,2.5
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-福州市-长乐市,2.3
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-福州市-长乐市,1.7
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-厦门市-湖里区,1.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-厦门市-湖里区,2.3
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-厦门市-湖里区,2.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-厦门市-湖里区,4
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-厦门市-湖里区,1.9
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-厦门市-湖里区,1
suer,http://www.kuaidi.com/data/upload/201407/sewl_logo.gif,速尔快递,安徽省-合肥市-瑶海区,福建省-厦门市-湖里区,2.5
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,福建省-厦门市-湖里区,1.9
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-厦门市-湖里区,3.5
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-厦门市-湖里区,1.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-厦门市-湖里区,2.1
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-厦门市-湖里区,2.8
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-厦门市-湖里区,2.5
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-厦门市-同安区,1.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-厦门市-同安区,2.3
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-厦门市-同安区,2.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-厦门市-同安区,4
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-厦门市-同安区,1.9
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-厦门市-同安区,1
suer,http://www.kuaidi.com/data/upload/201407/sewl_logo.gif,速尔快递,安徽省-合肥市-瑶海区,福建省-厦门市-同安区,2.5
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,福建省-厦门市-同安区,1.9
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-厦门市-同安区,3.5
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-厦门市-同安区,1.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-厦门市-同安区,2.1
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-厦门市-同安区,2.8
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-厦门市-同安区,2.5
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,1.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,2.3
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,2.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,4
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,1.9
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,1
suer,http://www.kuaidi.com/data/upload/201407/sewl_logo.gif,速尔快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,2.5
tiantian,http://www.kuaidi.com/data/upload/201407/tt_logo.gif,天天快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,1.9
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,3.5
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,1.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,2.1
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,2.8
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-厦门市-市辖区,2.5
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-莆田市-秀屿区,2.2
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-莆田市-秀屿区,3.7
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-莆田市-秀屿区,1.8
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-莆田市-秀屿区,1.1
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-莆田市-秀屿区,2.6
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-莆田市-秀屿区,1.7
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-莆田市-秀屿区,1.8
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-莆田市-秀屿区,3.7
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-莆田市-涵江区,2.2
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-莆田市-涵江区,3.7
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-莆田市-涵江区,1.8
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-莆田市-涵江区,1.1
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-莆田市-涵江区,2.6
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-莆田市-涵江区,1.7
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-莆田市-涵江区,1.8
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-莆田市-涵江区,3.7
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-莆田市-荔城区,2.2
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-莆田市-荔城区,3.7
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-莆田市-荔城区,1.8
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-莆田市-荔城区,1.1
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-莆田市-荔城区,2.6
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-莆田市-荔城区,1.7
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-莆田市-荔城区,1.8
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-莆田市-荔城区,3.7
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-莆田市-城厢区,2.2
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-莆田市-城厢区,3.7
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-莆田市-城厢区,1.8
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-莆田市-城厢区,1.1
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-莆田市-城厢区,2.6
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-莆田市-城厢区,1.7
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-莆田市-城厢区,1.8
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-莆田市-城厢区,3.7
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-厦门市-集美区,1.6
